,model_name,rmse,created_at,params,train_size,features,git_commit
69,LGBM optuna 7,0.7282154783184025,2020-06-23 05:57:00,"{'feature_fraction': 0.3209444277736572, 'bagging_fraction': 0.5302197410913203, 'n_estimators': 9000, 'learning_rate': 0.062381067408573423, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
70,LGBM optuna 7,0.7281625672782095,2020-06-23 04:03:00,"{'feature_fraction': 0.3203362986530398, 'bagging_fraction': 0.4580051904299917, 'n_estimators': 3000, 'learning_rate': 0.06813821152949384, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
71,LGBM optuna 7,0.7281212617943784,2020-06-23 03:51:00,"{'feature_fraction': 0.521061971992965, 'bagging_fraction': 0.5679002154696661, 'n_estimators': 1000, 'learning_rate': 0.0749621565902218, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
72,LGBM optuna 7,0.7279937995068472,2020-06-23 08:36:00,"{'feature_fraction': 0.4107313486560803, 'bagging_fraction': 0.6346223278015247, 'n_estimators': 9000, 'learning_rate': 0.08855652338110517, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
73,LGBM optuna 7,0.7279627393337313,2020-06-23 08:19:00,"{'feature_fraction': 0.4779902271517466, 'bagging_fraction': 0.48821959640944124, 'n_estimators': 9000, 'learning_rate': 0.1467141750785202, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
74,LGBM optuna 7,0.7279554148032973,2020-06-23 08:32:00,"{'feature_fraction': 0.3847729249237695, 'bagging_fraction': 0.45935456299288113, 'n_estimators': 9000, 'learning_rate': 0.11436172681763479, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
75,LGBM optuna 7,0.7279502761128402,2020-06-23 04:49:00,"{'feature_fraction': 0.533908093776086, 'bagging_fraction': 0.6092525585158742, 'n_estimators': 1000, 'learning_rate': 0.11584201774020267, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
76,LGBM optuna 7,0.7278768172413789,2020-06-23 09:00:00,"{'feature_fraction': 0.38096216390633514, 'bagging_fraction': 0.44896683736225385, 'n_estimators': 9000, 'learning_rate': 0.12489268295980921, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
77,LGBM optuna 7,0.7278502530079229,2020-06-23 06:34:00,"{'feature_fraction': 0.40867810123201925, 'bagging_fraction': 0.4834636322086215, 'n_estimators': 1000, 'learning_rate': 0.17245570752331757, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
78,LGBM optuna 7,0.7278343247342735,2020-06-23 06:04:00,"{'feature_fraction': 0.447983343719888, 'bagging_fraction': 0.6186253980414747, 'n_estimators': 3000, 'learning_rate': 0.09477705140477957, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
79,LGBM optuna 7,0.7277946339801601,2020-06-23 04:42:00,"{'feature_fraction': 0.44922897239557913, 'bagging_fraction': 0.5871510955045136, 'n_estimators': 1000, 'learning_rate': 0.1541541373508643, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
80,LGBM optuna 7,0.7277719959694319,2020-06-23 06:51:00,"{'feature_fraction': 0.5343298742035593, 'bagging_fraction': 0.4333339125195716, 'n_estimators': 6000, 'learning_rate': 0.11796990082427027, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
81,LGBM optuna 7,0.727722795436857,2020-06-23 08:43:00,"{'feature_fraction': 0.492837119287697, 'bagging_fraction': 0.5010081349062433, 'n_estimators': 1000, 'learning_rate': 0.17137694024997444, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
82,LGBM optuna 3,0.727680001888221,2020-06-23 02:36:00,"{'feature_fraction': 0.6388141159453807, 'bagging_fraction': 0.6213689371992203, 'n_estimators': 3500, 'learning_rate': 0.06997736656133753, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 54, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
83,LGBM optuna 7,0.7275354870088689,2020-06-23 06:08:00,"{'feature_fraction': 0.3884425838107082, 'bagging_fraction': 0.637850035109994, 'n_estimators': 6000, 'learning_rate': 0.07325433883370186, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
84,LGBM optuna 3,0.7275199847636148,2020-06-23 01:43:00,"{'feature_fraction': 0.6071514937356476, 'bagging_fraction': 0.5304853111589126, 'n_estimators': 3500, 'learning_rate': 0.15849719549548225, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'min_child_samples': 19, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
85,LGBM optuna 3,0.7274738064629466,2020-06-23 02:23:00,"{'feature_fraction': 0.5933845699234457, 'bagging_fraction': 0.4967168224699112, 'n_estimators': 3500, 'learning_rate': 0.12962108007844572, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'min_child_samples': 71, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
86,LGBM optuna 7,0.7268299834687777,2020-06-23 06:55:00,"{'feature_fraction': 0.3648145015041164, 'bagging_fraction': 0.4696789612435781, 'n_estimators': 1000, 'learning_rate': 0.09901246241786492, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
87,LGBM optuna 7,0.7268190715183374,2020-06-23 09:06:00,"{'feature_fraction': 0.3964140055293046, 'bagging_fraction': 0.4766349600955422, 'n_estimators': 9000, 'learning_rate': 0.1440947395765385, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
88,LGBM optuna 7,0.726797457304708,2020-06-23 08:57:00,"{'feature_fraction': 0.3108371957872541, 'bagging_fraction': 0.43125728232080585, 'n_estimators': 9000, 'learning_rate': 0.1580172409207716, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
89,LGBM optuna 7,0.7267113784588568,2020-06-23 03:47:00,"{'feature_fraction': 0.3881495648951768, 'bagging_fraction': 0.623189317575275, 'n_estimators': 1000, 'learning_rate': 0.08305884524285091, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
90,LGBM optuna 7,0.7266924667774697,2020-06-23 05:13:00,"{'feature_fraction': 0.598291912177275, 'bagging_fraction': 0.5547340796269082, 'n_estimators': 9000, 'learning_rate': 0.22321238238700794, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
91,LGBM optuna 3,0.7266474402695104,2020-06-23 02:28:00,"{'feature_fraction': 0.6292546290728984, 'bagging_fraction': 0.4032812331939388, 'n_estimators': 3500, 'learning_rate': 0.061150207263228125, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 53, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
92,LGBM optuna 7,0.7265081532320024,2020-06-23 08:07:00,"{'feature_fraction': 0.4178655197989023, 'bagging_fraction': 0.579610419303804, 'n_estimators': 1000, 'learning_rate': 0.1852243024808845, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
93,LGBM optuna 7,0.7263397129638413,2020-06-23 08:51:00,"{'feature_fraction': 0.5566389982993543, 'bagging_fraction': 0.4804139788099458, 'n_estimators': 1000, 'learning_rate': 0.07660399945013388, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
94,LGBM optuna 7,0.7262985234283582,2020-06-23 08:26:00,"{'feature_fraction': 0.3359911500328538, 'bagging_fraction': 0.4729638201550956, 'n_estimators': 9000, 'learning_rate': 0.1601862805247895, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
95,LGBM optuna 7,0.7261866551167044,2020-06-23 05:07:00,"{'feature_fraction': 0.37401085736492196, 'bagging_fraction': 0.5867245059864732, 'n_estimators': 9000, 'learning_rate': 0.12585063623922832, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
96,LGBM optuna 3,0.7261819988735111,2020-06-23 02:56:00,"{'feature_fraction': 0.6932183830452909, 'bagging_fraction': 0.58135349902315, 'n_estimators': 3500, 'learning_rate': 0.010096044590216138, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 95, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
97,LGBM optuna 7,0.726110769886245,2020-06-23 07:03:00,"{'feature_fraction': 0.5032975626726766, 'bagging_fraction': 0.4979158000406986, 'n_estimators': 1000, 'learning_rate': 0.1396600571964129, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
98,LGBM optuna 3,0.7259603979594688,2020-06-23 01:55:00,"{'feature_fraction': 0.6327691347989707, 'bagging_fraction': 0.5917633536105682, 'n_estimators': 3500, 'learning_rate': 0.1095751405182299, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 5, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
99,LGBM optuna 7,0.7258501388766184,2020-06-23 05:33:00,"{'feature_fraction': 0.4121965090234027, 'bagging_fraction': 0.5707536713538792, 'n_estimators': 9000, 'learning_rate': 0.16961237885742433, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
100,LGBM optuna 7,0.7256207635815319,2020-06-23 04:39:00,"{'feature_fraction': 0.44308848374856147, 'bagging_fraction': 0.5872778913794805, 'n_estimators': 1000, 'learning_rate': 0.14522073583881512, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
101,LGBM optuna 7,0.7254154914329907,2020-06-23 06:21:00,"{'feature_fraction': 0.4646631096889257, 'bagging_fraction': 0.4721087565654092, 'n_estimators': 1000, 'learning_rate': 0.14296623520479312, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
102,LGBM optuna 7,0.7247793174920567,2020-06-23 08:12:00,"{'feature_fraction': 0.3065411302742, 'bagging_fraction': 0.47184938214337085, 'n_estimators': 9000, 'learning_rate': 0.11169145829700435, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
103,LGBM optuna 7,0.7245260526696009,2020-06-23 06:17:00,"{'feature_fraction': 0.3687112243375714, 'bagging_fraction': 0.4758079593116457, 'n_estimators': 1000, 'learning_rate': 0.11940895740504247, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
104,LGBM optuna 7,0.724464219336297,2020-06-23 05:11:00,"{'feature_fraction': 0.4827903694720314, 'bagging_fraction': 0.572260424947954, 'n_estimators': 9000, 'learning_rate': 0.12602389742331246, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
